2018/12/30	09:00	1030.9	6709	0
2018/12/30	10:00	1030.8	6683	0
2018/12/30	11:00	1030.1	6711	0
2018/12/30	12:00	1030	6721	0
2018/12/30	13:00	1029.8	6714	0
2018/12/30	14:00	1029.4	6724	0
2018/12/30	15:00	1029.9	6717	0
2018/12/30	16:00	1030.6	6707	0
2018/12/30	17:00	1030.8	6722	0
2018/12/30	18:00	1030.8	6701	0
2018/12/30	19:00	1031.1	6711	0
2018/12/30	20:00	1031.9	6708	0
2018/12/30	21:00	1032.1	6696	0
2018/12/30	22:00	1031.6	6727	0
2018/12/30	23:00	1031.6	6713	0
2018/12/31	00:00	1032	6732	0
2018/12/31	01:00	1031.4	6662	0
2018/12/31	02:00	1031.3	6702	0
2018/12/31	03:00	1031.8	6677	0
2018/12/31	04:00	1031.4	6711	0
2018/12/31	05:00	1031.2	6721	0
2018/12/31	06:00	1030.9	6709	0
2018/12/31	07:00	1031.4	6694	0
2018/12/31	08:00	1031.5	6719	0
2018/12/31	09:00	1032.5	6701	0
2018/12/31	10:00	1032.5	6700	0
2018/12/31	11:00	1031.6	6677	0
2018/12/31	12:00	1030.5	6692	0
2018/12/31	13:00	1029.4	6698	0
2018/12/31	14:00	1028.8	6637	0
2018/12/31	15:00	1028.5	6683	0
2018/12/31	16:00	1028.9	6673	0
2018/12/31	17:00	1029.4	6679	0
2018/12/31	18:00	1029.8	6673	0
2018/12/31	19:00	1029.7	6657	0
2018/12/31	20:00	1029.7	6709	0
2018/12/31	21:00	1029.7	6721	0
2018/12/31	22:00	1029.4	6679	0
2018/12/31	23:00	1029.1	6695	0
2019/01/01	00:00	1029	6733	0
2019/01/01	01:00	1028.7	6686	0
2019/01/01	02:00	1028.8	6693	0
2019/01/01	03:00	1028.5	6679	0
2019/01/01	04:00	1028.2	6694	0
2019/01/01	05:00	1028.2	6651	0
2019/01/01	06:00	1028.2	6686	0
2019/01/01	07:00	1028.3	6659	0
2019/01/01	08:00	1028.8	6624	0
2019/01/01	09:00	1029.3	6651	0
2019/01/01	10:00	1029.4	6657	0
2019/01/01	11:00	1028.9	6649	0
2019/01/01	12:00	1027.9	6646	0
2019/01/01	13:00	1027.1	6660	0
2019/01/01	14:00	1026.8	6664	0
2019/01/01	15:00	1027	6676	0
2019/01/01	16:00	1027.3	6683	0
2019/01/01	17:00	1027.7	6683	0
2019/01/01	18:00	1027.8	6705	0
2019/01/01	19:00	1028	6720	0
2019/01/01	20:00	1028.3	6697	0
2019/01/01	21:00	1028.4	6711	0
2019/01/01	22:00	1027.8	6711	0
2019/01/01	23:00	1027.9	6747	0
2019/01/02	00:00	1028	6711	0
2019/01/02	01:00	1028.1	6713	0
2019/01/02	02:00	1028.4	6702	0
2019/01/02	03:00	1028.3	6686	0
2019/01/02	04:00	1028.2	6712	0
2019/01/02	05:00	1028.5	6686	0
2019/01/02	06:00	1028.6	6682	0
2019/01/02	07:00	1029.2	6714	0
